x	y	group	clickSelects
48116.1	1.5	1152	48115-48118
48116.6	2	1153	48115-48119
48117	2.40000000000146	1153	48115-48119
48117.4	2	1153	48115-48119
48117	1.59999999999854	1153	48115-48119
48116.6	2	1153	48115-48119
48117.1	2.5	1154	48115-48120
48117.5	2.90000000000146	1154	48115-48120
48117.9	2.5	1154	48115-48120
48117.5	2.09999999999854	1154	48115-48120
48117.1	2.5	1154	48115-48120
48117.6	3	1155	48115-48121
48118	3.40000000000146	1155	48115-48121
48118.4	3	1155	48115-48121
48118	2.59999999999855	1155	48115-48121
48117.6	3	1155	48115-48121
48118.1	3.5	1156	48115-48122
48118.5	3.90000000000146	1156	48115-48122
48118.9	3.5	1156	48115-48122
48118.5	3.09999999999855	1156	48115-48122
48118.1	3.5	1156	48115-48122
48118.6	4	1157	48115-48123
48119	4.40000000000146	1157	48115-48123
48119.4	4	1157	48115-48123
48119	3.59999999999855	1157	48115-48123
48118.6	4	1157	48115-48123
48119.1	4.5	1158	48115-48124
48119.5	4.90000000000146	1158	48115-48124
48119.9	4.5	1158	48115-48124
48119.5	4.09999999999855	1158	48115-48124
48119.1	4.5	1158	48115-48124
48119.6	5	1159	48115-48125
48120	5.40000000000146	1159	48115-48125
48120.4	5	1159	48115-48125
48120	4.59999999999855	1159	48115-48125
48119.6	5	1159	48115-48125
48120.1	5.5	1160	48115-48126
48120.5	5.90000000000146	1160	48115-48126
48120.9	5.5	1160	48115-48126
48120.5	5.09999999999855	1160	48115-48126
48120.1	5.5	1160	48115-48126
48120.6	6	1161	48115-48127
48121	6.40000000000146	1161	48115-48127
48121.4	6	1161	48115-48127
48121	5.59999999999855	1161	48115-48127
48120.6	6	1161	48115-48127
48121.1	6.5	1162	48115-48128
48121.5	6.90000000000146	1162	48115-48128
48121.9	6.5	1162	48115-48128
48121.5	6.09999999999855	1162	48115-48128
48121.1	6.5	1162	48115-48128
48121.6	7	1163	48115-48129
48122	7.40000000000146	1163	48115-48129
48122.4	7	1163	48115-48129
48122	6.59999999999855	1163	48115-48129
48121.6	7	1163	48115-48129
48122.1	7.5	1164	48115-48130
48122.5	7.90000000000146	1164	48115-48130
48122.9	7.5	1164	48115-48130
48122.5	7.09999999999855	1164	48115-48130
48122.1	7.5	1164	48115-48130
48122.6	8	1165	48115-48131
48123	8.40000000000146	1165	48115-48131
48123.4	8	1165	48115-48131
48123	7.59999999999855	1165	48115-48131
48122.6	8	1165	48115-48131
48123.1	8.5	1166	48115-48132
48123.5	8.90000000000146	1166	48115-48132
48123.9	8.5	1166	48115-48132
48123.5	8.09999999999855	1166	48115-48132
48123.1	8.5	1166	48115-48132
48123.6	9	1167	48115-48133
48124	9.40000000000146	1167	48115-48133
48124.4	9	1167	48115-48133
48124	8.59999999999855	1167	48115-48133
48123.6	9	1167	48115-48133
48124.1	9.5	1168	48115-48134
48124.5	9.90000000000146	1168	48115-48134
48124.9	9.5	1168	48115-48134
48124.5	9.09999999999854	1168	48115-48134
48124.1	9.5	1168	48115-48134
48124.6	10	1169	48115-48135
48125	10.4000000000015	1169	48115-48135
48125.4	10	1169	48115-48135
48125	9.59999999999854	1169	48115-48135
48124.6	10	1169	48115-48135
48125.1	10.5	1170	48115-48136
48125.5	10.9000000000015	1170	48115-48136
48125.9	10.5	1170	48115-48136
48125.5	10.0999999999985	1170	48115-48136
48125.1	10.5	1170	48115-48136
48125.6	11	1171	48115-48137
48126	11.4000000000015	1171	48115-48137
48126.4	11	1171	48115-48137
48126	10.5999999999985	1171	48115-48137
48125.6	11	1171	48115-48137
48126.1	11.5	1172	48115-48138
48126.5	11.9000000000015	1172	48115-48138
48126.9	11.5	1172	48115-48138
48126.5	11.0999999999985	1172	48115-48138
48126.1	11.5	1172	48115-48138
48126.6	12	1173	48115-48139
48127	12.4000000000015	1173	48115-48139
48127.4	12	1173	48115-48139
48127	11.5999999999985	1173	48115-48139
48126.6	12	1173	48115-48139
48127.1	12.5	1174	48115-48140
48127.5	12.9000000000015	1174	48115-48140
48127.9	12.5	1174	48115-48140
48127.5	12.0999999999985	1174	48115-48140
48127.1	12.5	1174	48115-48140
48127.6	13	1175	48115-48141
48128	13.4000000000015	1175	48115-48141
48128.4	13	1175	48115-48141
48128	12.5999999999985	1175	48115-48141
48127.6	13	1175	48115-48141
48128.1	13.5	1176	48115-48142
48128.5	13.9000000000015	1176	48115-48142
48128.9	13.5	1176	48115-48142
48128.5	13.0999999999985	1176	48115-48142
48128.1	13.5	1176	48115-48142
48128.6	14	1177	48115-48143
48129	14.4000000000015	1177	48115-48143
48129.4	14	1177	48115-48143
48129	13.5999999999985	1177	48115-48143
48128.6	14	1177	48115-48143
48129.1	14.5	1178	48115-48144
48129.5	14.9000000000015	1178	48115-48144
48129.9	14.5	1178	48115-48144
48129.5	14.0999999999985	1178	48115-48144
48129.1	14.5	1178	48115-48144
48129.6	15	1179	48115-48145
48130	15.4000000000015	1179	48115-48145
48130.4	15	1179	48115-48145
48130	14.5999999999985	1179	48115-48145
48129.6	15	1179	48115-48145
48130.1	15.5	1180	48115-48146
48130.5	15.9000000000015	1180	48115-48146
48130.9	15.5	1180	48115-48146
48130.5	15.0999999999985	1180	48115-48146
48130.1	15.5	1180	48115-48146
48130.6	16	1181	48115-48147
48131	16.4000000000015	1181	48115-48147
48131.4	16	1181	48115-48147
48131	15.5999999999985	1181	48115-48147
48130.6	16	1181	48115-48147
48131.1	16.5	1182	48115-48148
48131.5	16.9000000000015	1182	48115-48148
48131.9	16.5	1182	48115-48148
48131.5	16.0999999999985	1182	48115-48148
48131.1	16.5	1182	48115-48148
48131.6	17	1183	48115-48149
48132	17.4000000000015	1183	48115-48149
48132.4	17	1183	48115-48149
48132	16.5999999999985	1183	48115-48149
48131.6	17	1183	48115-48149
48132.1	17.5	1184	48115-48150
48132.5	17.9000000000015	1184	48115-48150
48132.9	17.5	1184	48115-48150
48132.5	17.0999999999985	1184	48115-48150
48132.1	17.5	1184	48115-48150
48132.6	18	1185	48115-48151
48133	18.4000000000015	1185	48115-48151
48133.4	18	1185	48115-48151
48133	17.5999999999985	1185	48115-48151
48132.6	18	1185	48115-48151
48133.1	18.5	1186	48115-48152
48133.5	18.9000000000015	1186	48115-48152
48133.9	18.5	1186	48115-48152
48133.5	18.0999999999985	1186	48115-48152
48133.1	18.5	1186	48115-48152
48133.6	19	1187	48115-48153
48134	19.4000000000015	1187	48115-48153
48134.4	19	1187	48115-48153
48134	18.5999999999985	1187	48115-48153
48133.6	19	1187	48115-48153
48134.1	19.5	1188	48115-48154
48134.5	19.9000000000015	1188	48115-48154
48134.9	19.5	1188	48115-48154
48134.5	19.0999999999985	1188	48115-48154
48134.1	19.5	1188	48115-48154
48134.6	20	1189	48115-48155
48135	20.4000000000015	1189	48115-48155
48135.4	20	1189	48115-48155
48135	19.5999999999985	1189	48115-48155
48134.6	20	1189	48115-48155
48135.1	20.5	1190	48115-48156
48135.5	20.9000000000015	1190	48115-48156
48135.9	20.5	1190	48115-48156
48135.5	20.0999999999985	1190	48115-48156
48135.1	20.5	1190	48115-48156
48135.6	21	1191	48115-48157
48136	21.4000000000015	1191	48115-48157
48136.4	21	1191	48115-48157
48136	20.5999999999985	1191	48115-48157
48135.6	21	1191	48115-48157
48136.1	21.5	1192	48115-48158
48136.5	21.9000000000015	1192	48115-48158
48136.9	21.5	1192	48115-48158
48136.5	21.0999999999985	1192	48115-48158
48136.1	21.5	1192	48115-48158
48136.6	22	1193	48115-48159
48137	22.4000000000015	1193	48115-48159
48137.4	22	1193	48115-48159
48137	21.5999999999985	1193	48115-48159
48136.6	22	1193	48115-48159
48137.1	22.5	1194	48115-48160
48137.5	22.9000000000015	1194	48115-48160
48137.9	22.5	1194	48115-48160
48137.5	22.0999999999985	1194	48115-48160
48137.1	22.5	1194	48115-48160
48137.6	23	1195	48115-48161
48138	23.4000000000015	1195	48115-48161
48138.4	23	1195	48115-48161
48138	22.5999999999985	1195	48115-48161
48137.6	23	1195	48115-48161
48138.1	23.5	1196	48115-48162
48138.5	23.9000000000015	1196	48115-48162
48138.9	23.5	1196	48115-48162
48138.5	23.0999999999985	1196	48115-48162
48138.1	23.5	1196	48115-48162
48138.6	24	1197	48115-48163
48139	24.4000000000015	1197	48115-48163
48139.4	24	1197	48115-48163
48139	23.5999999999985	1197	48115-48163
48138.6	24	1197	48115-48163
48139.1	24.5	1198	48115-48164
48139.5	24.9000000000015	1198	48115-48164
48139.9	24.5	1198	48115-48164
48139.5	24.0999999999985	1198	48115-48164
48139.1	24.5	1198	48115-48164
48115.6	0	1199	48116-48116
48116	0.400000000001455	1199	48116-48116
48116.4	0	1199	48116-48116
48116	-0.400000000001455	1199	48116-48116
48115.6	0	1199	48116-48116
48116.1	0.5	1200	48116-48117
48116.5	0.900000000001455	1200	48116-48117
48116.9	0.5	1200	48116-48117
48116.5	0.0999999999985448	1200	48116-48117
48116.1	0.5	1200	48116-48117
48116.6	1	1201	48116-48118
48117	1.40000000000146	1201	48116-48118
48117.4	1	1201	48116-48118
48117	0.599999999998545	1201	48116-48118
48116.6	1	1201	48116-48118
48117.1	1.5	1202	48116-48119
48117.5	1.90000000000146	1202	48116-48119
48117.9	1.5	1202	48116-48119
48117.5	1.09999999999854	1202	48116-48119
48117.1	1.5	1202	48116-48119
48117.6	2	1203	48116-48120
48118	2.40000000000146	1203	48116-48120
48118.4	2	1203	48116-48120
48118	1.59999999999854	1203	48116-48120
48117.6	2	1203	48116-48120
48118.1	2.5	1204	48116-48121
48118.5	2.90000000000146	1204	48116-48121
48118.9	2.5	1204	48116-48121
48118.5	2.09999999999854	1204	48116-48121
48118.1	2.5	1204	48116-48121
48118.6	3	1205	48116-48122
48119	3.40000000000146	1205	48116-48122
48119.4	3	1205	48116-48122
48119	2.59999999999855	1205	48116-48122
48118.6	3	1205	48116-48122
48119.1	3.5	1206	48116-48123
48119.5	3.90000000000146	1206	48116-48123
48119.9	3.5	1206	48116-48123
48119.5	3.09999999999855	1206	48116-48123
48119.1	3.5	1206	48116-48123
48119.6	4	1207	48116-48124
48120	4.40000000000146	1207	48116-48124
48120.4	4	1207	48116-48124
48120	3.59999999999855	1207	48116-48124
48119.6	4	1207	48116-48124
48120.1	4.5	1208	48116-48125
48120.5	4.90000000000146	1208	48116-48125
48120.9	4.5	1208	48116-48125
48120.5	4.09999999999855	1208	48116-48125
48120.1	4.5	1208	48116-48125
48120.6	5	1209	48116-48126
48121	5.40000000000146	1209	48116-48126
48121.4	5	1209	48116-48126
48121	4.59999999999855	1209	48116-48126
48120.6	5	1209	48116-48126
48121.1	5.5	1210	48116-48127
48121.5	5.90000000000146	1210	48116-48127
48121.9	5.5	1210	48116-48127
48121.5	5.09999999999855	1210	48116-48127
48121.1	5.5	1210	48116-48127
48121.6	6	1211	48116-48128
48122	6.40000000000146	1211	48116-48128
48122.4	6	1211	48116-48128
48122	5.59999999999855	1211	48116-48128
48121.6	6	1211	48116-48128
48122.1	6.5	1212	48116-48129
48122.5	6.90000000000146	1212	48116-48129
48122.9	6.5	1212	48116-48129
48122.5	6.09999999999855	1212	48116-48129
48122.1	6.5	1212	48116-48129
48122.6	7	1213	48116-48130
48123	7.40000000000146	1213	48116-48130
48123.4	7	1213	48116-48130
48123	6.59999999999855	1213	48116-48130
48122.6	7	1213	48116-48130
48123.1	7.5	1214	48116-48131
48123.5	7.90000000000146	1214	48116-48131
48123.9	7.5	1214	48116-48131
48123.5	7.09999999999855	1214	48116-48131
48123.1	7.5	1214	48116-48131
48123.6	8	1215	48116-48132
48124	8.40000000000146	1215	48116-48132
48124.4	8	1215	48116-48132
48124	7.59999999999855	1215	48116-48132
48123.6	8	1215	48116-48132
48124.1	8.5	1216	48116-48133
48124.5	8.90000000000146	1216	48116-48133
48124.9	8.5	1216	48116-48133
48124.5	8.09999999999855	1216	48116-48133
48124.1	8.5	1216	48116-48133
48124.6	9	1217	48116-48134
48125	9.40000000000146	1217	48116-48134
48125.4	9	1217	48116-48134
48125	8.59999999999855	1217	48116-48134
48124.6	9	1217	48116-48134
48125.1	9.5	1218	48116-48135
48125.5	9.90000000000146	1218	48116-48135
48125.9	9.5	1218	48116-48135
48125.5	9.09999999999854	1218	48116-48135
48125.1	9.5	1218	48116-48135
48125.6	10	1219	48116-48136
48126	10.4000000000015	1219	48116-48136
48126.4	10	1219	48116-48136
48126	9.59999999999854	1219	48116-48136
48125.6	10	1219	48116-48136
48126.1	10.5	1220	48116-48137
48126.5	10.9000000000015	1220	48116-48137
48126.9	10.5	1220	48116-48137
48126.5	10.0999999999985	1220	48116-48137
48126.1	10.5	1220	48116-48137
48126.6	11	1221	48116-48138
48127	11.4000000000015	1221	48116-48138
48127.4	11	1221	48116-48138
48127	10.5999999999985	1221	48116-48138
48126.6	11	1221	48116-48138
48127.1	11.5	1222	48116-48139
48127.5	11.9000000000015	1222	48116-48139
48127.9	11.5	1222	48116-48139
48127.5	11.0999999999985	1222	48116-48139
48127.1	11.5	1222	48116-48139
48127.6	12	1223	48116-48140
48128	12.4000000000015	1223	48116-48140
48128.4	12	1223	48116-48140
48128	11.5999999999985	1223	48116-48140
48127.6	12	1223	48116-48140
48128.1	12.5	1224	48116-48141
48128.5	12.9000000000015	1224	48116-48141
48128.9	12.5	1224	48116-48141
48128.5	12.0999999999985	1224	48116-48141
48128.1	12.5	1224	48116-48141
48128.6	13	1225	48116-48142
48129	13.4000000000015	1225	48116-48142
48129.4	13	1225	48116-48142
48129	12.5999999999985	1225	48116-48142
48128.6	13	1225	48116-48142
48129.1	13.5	1226	48116-48143
48129.5	13.9000000000015	1226	48116-48143
48129.9	13.5	1226	48116-48143
48129.5	13.0999999999985	1226	48116-48143
48129.1	13.5	1226	48116-48143
48129.6	14	1227	48116-48144
48130	14.4000000000015	1227	48116-48144
48130.4	14	1227	48116-48144
48130	13.5999999999985	1227	48116-48144
48129.6	14	1227	48116-48144
48130.1	14.5	1228	48116-48145
48130.5	14.9000000000015	1228	48116-48145
48130.9	14.5	1228	48116-48145
48130.5	14.0999999999985	1228	48116-48145
48130.1	14.5	1228	48116-48145
48130.6	15	1229	48116-48146
48131	15.4000000000015	1229	48116-48146
48131.4	15	1229	48116-48146
48131	14.5999999999985	1229	48116-48146
48130.6	15	1229	48116-48146
48131.1	15.5	1230	48116-48147
48131.5	15.9000000000015	1230	48116-48147
48131.9	15.5	1230	48116-48147
48131.5	15.0999999999985	1230	48116-48147
48131.1	15.5	1230	48116-48147
48131.6	16	1231	48116-48148
48132	16.4000000000015	1231	48116-48148
48132.4	16	1231	48116-48148
48132	15.5999999999985	1231	48116-48148
48131.6	16	1231	48116-48148
48132.1	16.5	1232	48116-48149
48132.5	16.9000000000015	1232	48116-48149
48132.9	16.5	1232	48116-48149
48132.5	16.0999999999985	1232	48116-48149
48132.1	16.5	1232	48116-48149
48132.6	17	1233	48116-48150
48133	17.4000000000015	1233	48116-48150
48133.4	17	1233	48116-48150
48133	16.5999999999985	1233	48116-48150
48132.6	17	1233	48116-48150
48133.1	17.5	1234	48116-48151
48133.5	17.9000000000015	1234	48116-48151
48133.9	17.5	1234	48116-48151
48133.5	17.0999999999985	1234	48116-48151
48133.1	17.5	1234	48116-48151
48133.6	18	1235	48116-48152
48134	18.4000000000015	1235	48116-48152
48134.4	18	1235	48116-48152
48134	17.5999999999985	1235	48116-48152
48133.6	18	1235	48116-48152
48134.1	18.5	1236	48116-48153
48134.5	18.9000000000015	1236	48116-48153
48134.9	18.5	1236	48116-48153
48134.5	18.0999999999985	1236	48116-48153
48134.1	18.5	1236	48116-48153
48134.6	19	1237	48116-48154
48135	19.4000000000015	1237	48116-48154
48135.4	19	1237	48116-48154
48135	18.5999999999985	1237	48116-48154
48134.6	19	1237	48116-48154
48135.1	19.5	1238	48116-48155
48135.5	19.9000000000015	1238	48116-48155
48135.9	19.5	1238	48116-48155
48135.5	19.0999999999985	1238	48116-48155
48135.1	19.5	1238	48116-48155
48135.6	20	1239	48116-48156
48136	20.4000000000015	1239	48116-48156
48136.4	20	1239	48116-48156
48136	19.5999999999985	1239	48116-48156
48135.6	20	1239	48116-48156
48136.1	20.5	1240	48116-48157
48136.5	20.9000000000015	1240	48116-48157
48136.9	20.5	1240	48116-48157
48136.5	20.0999999999985	1240	48116-48157
48136.1	20.5	1240	48116-48157
48136.6	21	1241	48116-48158
48137	21.4000000000015	1241	48116-48158
48137.4	21	1241	48116-48158
48137	20.5999999999985	1241	48116-48158
48136.6	21	1241	48116-48158
48137.1	21.5	1242	48116-48159
48137.5	21.9000000000015	1242	48116-48159
48137.9	21.5	1242	48116-48159
48137.5	21.0999999999985	1242	48116-48159
48137.1	21.5	1242	48116-48159
48137.6	22	1243	48116-48160
48138	22.4000000000015	1243	48116-48160
48138.4	22	1243	48116-48160
48138	21.5999999999985	1243	48116-48160
48137.6	22	1243	48116-48160
48138.1	22.5	1244	48116-48161
48138.5	22.9000000000015	1244	48116-48161
48138.9	22.5	1244	48116-48161
48138.5	22.0999999999985	1244	48116-48161
48138.1	22.5	1244	48116-48161
48138.6	23	1245	48116-48162
48139	23.4000000000015	1245	48116-48162
48139.4	23	1245	48116-48162
48139	22.5999999999985	1245	48116-48162
48138.6	23	1245	48116-48162
48139.1	23.5	1246	48116-48163
48139.5	23.9000000000015	1246	48116-48163
48139.9	23.5	1246	48116-48163
48139.5	23.0999999999985	1246	48116-48163
48139.1	23.5	1246	48116-48163
48139.6	24	1247	48116-48164
48140	24.4000000000015	1247	48116-48164
48140.4	24	1247	48116-48164
48140	23.5999999999985	1247	48116-48164
48139.6	24	1247	48116-48164
48140.1	24.5	1248	48116-48165
48140.5	24.9000000000015	1248	48116-48165
48140.9	24.5	1248	48116-48165
48140.5	24.0999999999985	1248	48116-48165
48140.1	24.5	1248	48116-48165
48116.6	0	1249	48117-48117
48117	0.400000000001455	1249	48117-48117
48117.4	0	1249	48117-48117
48117	-0.400000000001455	1249	48117-48117
48116.6	0	1249	48117-48117
48117.1	0.5	1250	48117-48118
48117.5	0.900000000001455	1250	48117-48118
48117.9	0.5	1250	48117-48118
48117.5	0.0999999999985448	1250	48117-48118
48117.1	0.5	1250	48117-48118
48117.6	1	1251	48117-48119
48118	1.40000000000146	1251	48117-48119
48118.4	1	1251	48117-48119
48118	0.599999999998545	1251	48117-48119
48117.6	1	1251	48117-48119
48118.1	1.5	1252	48117-48120
48118.5	1.90000000000146	1252	48117-48120
48118.9	1.5	1252	48117-48120
48118.5	1.09999999999854	1252	48117-48120
48118.1	1.5	1252	48117-48120
48118.6	2	1253	48117-48121
48119	2.40000000000146	1253	48117-48121
48119.4	2	1253	48117-48121
48119	1.59999999999854	1253	48117-48121
48118.6	2	1253	48117-48121
48119.1	2.5	1254	48117-48122
48119.5	2.90000000000146	1254	48117-48122
48119.9	2.5	1254	48117-48122
48119.5	2.09999999999854	1254	48117-48122
48119.1	2.5	1254	48117-48122
48119.6	3	1255	48117-48123
48120	3.40000000000146	1255	48117-48123
48120.4	3	1255	48117-48123
48120	2.59999999999855	1255	48117-48123
48119.6	3	1255	48117-48123
48120.1	3.5	1256	48117-48124
48120.5	3.90000000000146	1256	48117-48124
48120.9	3.5	1256	48117-48124
48120.5	3.09999999999855	1256	48117-48124
48120.1	3.5	1256	48117-48124
48120.6	4	1257	48117-48125
48121	4.40000000000146	1257	48117-48125
48121.4	4	1257	48117-48125
48121	3.59999999999855	1257	48117-48125
48120.6	4	1257	48117-48125
48121.1	4.5	1258	48117-48126
48121.5	4.90000000000146	1258	48117-48126
48121.9	4.5	1258	48117-48126
48121.5	4.09999999999855	1258	48117-48126
48121.1	4.5	1258	48117-48126
48121.6	5	1259	48117-48127
48122	5.40000000000146	1259	48117-48127
48122.4	5	1259	48117-48127
48122	4.59999999999855	1259	48117-48127
48121.6	5	1259	48117-48127
48122.1	5.5	1260	48117-48128
48122.5	5.90000000000146	1260	48117-48128
48122.9	5.5	1260	48117-48128
48122.5	5.09999999999855	1260	48117-48128
48122.1	5.5	1260	48117-48128
48122.6	6	1261	48117-48129
48123	6.40000000000146	1261	48117-48129
48123.4	6	1261	48117-48129
48123	5.59999999999855	1261	48117-48129
48122.6	6	1261	48117-48129
48123.1	6.5	1262	48117-48130
48123.5	6.90000000000146	1262	48117-48130
48123.9	6.5	1262	48117-48130
48123.5	6.09999999999855	1262	48117-48130
48123.1	6.5	1262	48117-48130
48123.6	7	1263	48117-48131
48124	7.40000000000146	1263	48117-48131
48124.4	7	1263	48117-48131
48124	6.59999999999855	1263	48117-48131
48123.6	7	1263	48117-48131
48124.1	7.5	1264	48117-48132
48124.5	7.90000000000146	1264	48117-48132
48124.9	7.5	1264	48117-48132
48124.5	7.09999999999855	1264	48117-48132
48124.1	7.5	1264	48117-48132
48124.6	8	1265	48117-48133
48125	8.40000000000146	1265	48117-48133
48125.4	8	1265	48117-48133
48125	7.59999999999855	1265	48117-48133
48124.6	8	1265	48117-48133
48125.1	8.5	1266	48117-48134
48125.5	8.90000000000146	1266	48117-48134
48125.9	8.5	1266	48117-48134
48125.5	8.09999999999855	1266	48117-48134
48125.1	8.5	1266	48117-48134
48125.6	9	1267	48117-48135
48126	9.40000000000146	1267	48117-48135
48126.4	9	1267	48117-48135
48126	8.59999999999855	1267	48117-48135
48125.6	9	1267	48117-48135
48126.1	9.5	1268	48117-48136
48126.5	9.90000000000146	1268	48117-48136
48126.9	9.5	1268	48117-48136
48126.5	9.09999999999854	1268	48117-48136
48126.1	9.5	1268	48117-48136
48126.6	10	1269	48117-48137
48127	10.4000000000015	1269	48117-48137
48127.4	10	1269	48117-48137
48127	9.59999999999854	1269	48117-48137
48126.6	10	1269	48117-48137
48127.1	10.5	1270	48117-48138
48127.5	10.9000000000015	1270	48117-48138
48127.9	10.5	1270	48117-48138
48127.5	10.0999999999985	1270	48117-48138
