colour	fill	x	y	group
#ECECEC	#E5C7C3	48181.6	5	3907
#ECECEC	#E5C7C3	48182	5.40000000000146	3907
#ECECEC	#E5C7C3	48182.4	5	3907
#ECECEC	#E5C7C3	48182	4.59999999999855	3907
#ECECEC	#E5C7C3	48181.6	5	3907
#DADADA	#D8ADA8	48182.1	5.5	3908
#DADADA	#D8ADA8	48182.5	5.90000000000146	3908
#DADADA	#D8ADA8	48182.9	5.5	3908
#DADADA	#D8ADA8	48182.5	5.09999999999855	3908
#DADADA	#D8ADA8	48182.1	5.5	3908
#EFEFEF	#EBD3D0	48182.6	6	3909
#EFEFEF	#EBD3D0	48183	6.40000000000146	3909
#EFEFEF	#EBD3D0	48183.4	6	3909
#EFEFEF	#EBD3D0	48183	5.59999999999855	3909
#EFEFEF	#EBD3D0	48182.6	6	3909
#F6F6F6	#F1DFDC	48183.1	6.5	3910
#F6F6F6	#F1DFDC	48183.5	6.90000000000146	3910
#F6F6F6	#F1DFDC	48183.9	6.5	3910
#F6F6F6	#F1DFDC	48183.5	6.09999999999855	3910
#F6F6F6	#F1DFDC	48183.1	6.5	3910
#F5F5F5	#EED9D7	48183.6	7	3911
#F5F5F5	#EED9D7	48184	7.40000000000146	3911
#F5F5F5	#EED9D7	48184.4	7	3911
#F5F5F5	#EED9D7	48184	6.59999999999855	3911
#F5F5F5	#EED9D7	48183.6	7	3911
#D4D4D4	#C48A83	48184.1	7.5	3912
#D4D4D4	#C48A83	48184.5	7.90000000000146	3912
#D4D4D4	#C48A83	48184.9	7.5	3912
#D4D4D4	#C48A83	48184.5	7.09999999999855	3912
#D4D4D4	#C48A83	48184.1	7.5	3912
#E7E7E7	#E6C9C5	48184.6	8	3913
#E7E7E7	#E6C9C5	48185	8.40000000000146	3913
#E7E7E7	#E6C9C5	48185.4	8	3913
#E7E7E7	#E6C9C5	48185	7.59999999999855	3913
#E7E7E7	#E6C9C5	48184.6	8	3913
#E6E6E6	#DDB6B2	48185.1	8.5	3914
#E6E6E6	#DDB6B2	48185.5	8.90000000000146	3914
#E6E6E6	#DDB6B2	48185.9	8.5	3914
#E6E6E6	#DDB6B2	48185.5	8.09999999999855	3914
#E6E6E6	#DDB6B2	48185.1	8.5	3914
#E3E3E3	#CF9C96	48185.6	9	3915
#E3E3E3	#CF9C96	48186	9.40000000000146	3915
#E3E3E3	#CF9C96	48186.4	9	3915
#E3E3E3	#CF9C96	48186	8.59999999999855	3915
#E3E3E3	#CF9C96	48185.6	9	3915
#FFFFFF	#FFFEFE	48186.1	9.5	3916
#FFFFFF	#FFFEFE	48186.5	9.90000000000146	3916
#FFFFFF	#FFFEFE	48186.9	9.5	3916
#FFFFFF	#FFFEFE	48186.5	9.09999999999854	3916
#FFFFFF	#FFFEFE	48186.1	9.5	3916
#F7F7F7	#E5E2F1	48186.6	10	3917
#F7F7F7	#E5E2F1	48187	10.4000000000015	3917
#F7F7F7	#E5E2F1	48187.4	10	3917
#F7F7F7	#E5E2F1	48187	9.59999999999854	3917
#F7F7F7	#E5E2F1	48186.6	10	3917
#F3F3F3	#EDD7D4	48187.1	10.5	3918
#F3F3F3	#EDD7D4	48187.5	10.9000000000015	3918
#F3F3F3	#EDD7D4	48187.9	10.5	3918
#F3F3F3	#EDD7D4	48187.5	10.0999999999985	3918
#F3F3F3	#EDD7D4	48187.1	10.5	3918
#EEEEEE	#EBD2CF	48187.6	11	3919
#EEEEEE	#EBD2CF	48188	11.4000000000015	3919
#EEEEEE	#EBD2CF	48188.4	11	3919
#EEEEEE	#EBD2CF	48188	10.5999999999985	3919
#EEEEEE	#EBD2CF	48187.6	11	3919
#636363	#F2E2E0	48177.6	0	3920
#636363	#F2E2E0	48178	0.400000000001455	3920
#636363	#F2E2E0	48178.4	0	3920
#636363	#F2E2E0	48178	-0.400000000001455	3920
#636363	#F2E2E0	48177.6	0	3920
#919191	#F5E8E6	48178.1	0.5	3921
#919191	#F5E8E6	48178.5	0.900000000001455	3921
#919191	#F5E8E6	48178.9	0.5	3921
#919191	#F5E8E6	48178.5	0.0999999999985448	3921
#919191	#F5E8E6	48178.1	0.5	3921
#9D9D9D	#F4E6E4	48178.6	1	3922
#9D9D9D	#F4E6E4	48179	1.40000000000146	3922
#9D9D9D	#F4E6E4	48179.4	1	3922
#9D9D9D	#F4E6E4	48179	0.599999999998545	3922
#9D9D9D	#F4E6E4	48178.6	1	3922
#6C6C6C	#EDD7D4	48179.1	1.5	3923
#6C6C6C	#EDD7D4	48179.5	1.90000000000146	3923
#6C6C6C	#EDD7D4	48179.9	1.5	3923
#6C6C6C	#EDD7D4	48179.5	1.09999999999854	3923
#6C6C6C	#EDD7D4	48179.1	1.5	3923
#8F8F8F	#F0DDDA	48179.6	2	3924
#8F8F8F	#F0DDDA	48180	2.40000000000146	3924
#8F8F8F	#F0DDDA	48180.4	2	3924
#8F8F8F	#F0DDDA	48180	1.59999999999854	3924
#8F8F8F	#F0DDDA	48179.6	2	3924
#737373	#E7CAC6	48180.1	2.5	3925
#737373	#E7CAC6	48180.5	2.90000000000146	3925
#737373	#E7CAC6	48180.9	2.5	3925
#737373	#E7CAC6	48180.5	2.09999999999854	3925
#737373	#E7CAC6	48180.1	2.5	3925
#717171	#D4A59F	48180.6	3	3926
#717171	#D4A59F	48181	3.40000000000146	3926
#717171	#D4A59F	48181.4	3	3926
#717171	#D4A59F	48181	2.59999999999855	3926
#717171	#D4A59F	48180.6	3	3926
#737373	#C78E87	48181.1	3.5	3927
#737373	#C78E87	48181.5	3.90000000000146	3927
#737373	#C78E87	48181.9	3.5	3927
#737373	#C78E87	48181.5	3.09999999999855	3927
#737373	#C78E87	48181.1	3.5	3927
#B1B1B1	#D09F99	48181.6	4	3928
#B1B1B1	#D09F99	48182	4.40000000000146	3928
#B1B1B1	#D09F99	48182.4	4	3928
#B1B1B1	#D09F99	48182	3.59999999999855	3928
#B1B1B1	#D09F99	48181.6	4	3928
#C9C9C9	#D8ADA8	48182.1	4.5	3929
#C9C9C9	#D8ADA8	48182.5	4.90000000000146	3929
#C9C9C9	#D8ADA8	48182.9	4.5	3929
#C9C9C9	#D8ADA8	48182.5	4.09999999999855	3929
#C9C9C9	#D8ADA8	48182.1	4.5	3929
#B9B9B9	#CE9A94	48182.6	5	3930
#B9B9B9	#CE9A94	48183	5.40000000000146	3930
#B9B9B9	#CE9A94	48183.4	5	3930
#B9B9B9	#CE9A94	48183	4.59999999999855	3930
#B9B9B9	#CE9A94	48182.6	5	3930
#E3E3E3	#E2C0BC	48183.1	5.5	3931
#E3E3E3	#E2C0BC	48183.5	5.90000000000146	3931
#E3E3E3	#E2C0BC	48183.9	5.5	3931
#E3E3E3	#E2C0BC	48183.5	5.09999999999855	3931
#E3E3E3	#E2C0BC	48183.1	5.5	3931
#F6F6F6	#F2E1DF	48183.6	6	3932
#F6F6F6	#F2E1DF	48184	6.40000000000146	3932
#F6F6F6	#F2E1DF	48184.4	6	3932
#F6F6F6	#F2E1DF	48184	5.59999999999855	3932
#F6F6F6	#F2E1DF	48183.6	6	3932
#F8F8F8	#F4E6E4	48184.1	6.5	3933
#F8F8F8	#F4E6E4	48184.5	6.90000000000146	3933
#F8F8F8	#F4E6E4	48184.9	6.5	3933
#F8F8F8	#F4E6E4	48184.5	6.09999999999855	3933
#F8F8F8	#F4E6E4	48184.1	6.5	3933
#F3F3F3	#EED9D6	48184.6	7	3934
#F3F3F3	#EED9D6	48185	7.40000000000146	3934
#F3F3F3	#EED9D6	48185.4	7	3934
#F3F3F3	#EED9D6	48185	6.59999999999855	3934
#F3F3F3	#EED9D6	48184.6	7	3934
#D0D0D0	#D8AEA9	48185.1	7.5	3935
#D0D0D0	#D8AEA9	48185.5	7.90000000000146	3935
#D0D0D0	#D8AEA9	48185.9	7.5	3935
#D0D0D0	#D8AEA9	48185.5	7.09999999999855	3935
#D0D0D0	#D8AEA9	48185.1	7.5	3935
#DFDFDF	#E1BEB9	48185.6	8	3936
#DFDFDF	#E1BEB9	48186	8.40000000000146	3936
#DFDFDF	#E1BEB9	48186.4	8	3936
#DFDFDF	#E1BEB9	48186	7.59999999999855	3936
#DFDFDF	#E1BEB9	48185.6	8	3936
#E1E1E1	#E3C3BF	48186.1	8.5	3937
#E1E1E1	#E3C3BF	48186.5	8.90000000000146	3937
#E1E1E1	#E3C3BF	48186.9	8.5	3937
#E1E1E1	#E3C3BF	48186.5	8.09999999999855	3937
#E1E1E1	#E3C3BF	48186.1	8.5	3937
#FAFAFA	#F4E6E4	48186.6	9	3938
#FAFAFA	#F4E6E4	48187	9.40000000000146	3938
#FAFAFA	#F4E6E4	48187.4	9	3938
#FAFAFA	#F4E6E4	48187	8.59999999999855	3938
#FAFAFA	#F4E6E4	48186.6	9	3938
#F4F4F4	#EFDAD8	48187.1	9.5	3939
#F4F4F4	#EFDAD8	48187.5	9.90000000000146	3939
#F4F4F4	#EFDAD8	48187.9	9.5	3939
#F4F4F4	#EFDAD8	48187.5	9.09999999999854	3939
#F4F4F4	#EFDAD8	48187.1	9.5	3939
#F1F1F1	#ECD5D2	48187.6	10	3940
#F1F1F1	#ECD5D2	48188	10.4000000000015	3940
#F1F1F1	#ECD5D2	48188.4	10	3940
#F1F1F1	#ECD5D2	48188	9.59999999999854	3940
#F1F1F1	#ECD5D2	48187.6	10	3940
#F6F6F6	#F6EAE9	48188.1	10.5	3941
#F6F6F6	#F6EAE9	48188.5	10.9000000000015	3941
#F6F6F6	#F6EAE9	48188.9	10.5	3941
#F6F6F6	#F6EAE9	48188.5	10.0999999999985	3941
#F6F6F6	#F6EAE9	48188.1	10.5	3941
#4A4A4A	#F1E0DD	48178.6	0	3942
#4A4A4A	#F1E0DD	48179	0.400000000001455	3942
#4A4A4A	#F1E0DD	48179.4	0	3942
#4A4A4A	#F1E0DD	48179	-0.400000000001455	3942
#4A4A4A	#F1E0DD	48178.6	0	3942
#8B8B8B	#F5E7E6	48179.1	0.5	3943
#8B8B8B	#F5E7E6	48179.5	0.900000000001455	3943
#8B8B8B	#F5E7E6	48179.9	0.5	3943
#8B8B8B	#F5E7E6	48179.5	0.0999999999985448	3943
#8B8B8B	#F5E7E6	48179.1	0.5	3943
#757575	#F0DDDB	48179.6	1	3944
#757575	#F0DDDB	48180	1.40000000000146	3944
#757575	#F0DDDB	48180.4	1	3944
#757575	#F0DDDB	48180	0.599999999998545	3944
#757575	#F0DDDB	48179.6	1	3944
#787878	#EFDBD8	48180.1	1.5	3945
#787878	#EFDBD8	48180.5	1.90000000000146	3945
#787878	#EFDBD8	48180.9	1.5	3945
#787878	#EFDBD8	48180.5	1.09999999999854	3945
#787878	#EFDBD8	48180.1	1.5	3945
#7D7D7D	#ECD6D3	48180.6	2	3946
#7D7D7D	#ECD6D3	48181	2.40000000000146	3946
#7D7D7D	#ECD6D3	48181.4	2	3946
#7D7D7D	#ECD6D3	48181	1.59999999999854	3946
#7D7D7D	#ECD6D3	48180.6	2	3946
#515151	#D7ABA6	48181.1	2.5	3947
#515151	#D7ABA6	48181.5	2.90000000000146	3947
#515151	#D7ABA6	48181.9	2.5	3947
#515151	#D7ABA6	48181.5	2.09999999999854	3947
#515151	#D7ABA6	48181.1	2.5	3947
#525252	#CF9D97	48181.6	3	3948
#525252	#CF9D97	48182	3.40000000000146	3948
#525252	#CF9D97	48182.4	3	3948
#525252	#CF9D97	48182	2.59999999999855	3948
#525252	#CF9D97	48181.6	3	3948
#6F6F6F	#CC9791	48182.1	3.5	3949
#6F6F6F	#CC9791	48182.5	3.90000000000146	3949
#6F6F6F	#CC9791	48182.9	3.5	3949
#6F6F6F	#CC9791	48182.5	3.09999999999855	3949
#6F6F6F	#CC9791	48182.1	3.5	3949
#A4A4A4	#D4A59F	48182.6	4	3950
#A4A4A4	#D4A59F	48183	4.40000000000146	3950
#A4A4A4	#D4A59F	48183.4	4	3950
#A4A4A4	#D4A59F	48183	3.59999999999855	3950
#A4A4A4	#D4A59F	48182.6	4	3950
#8F8F8F	#CB9690	48183.1	4.5	3951
#8F8F8F	#CB9690	48183.5	4.90000000000146	3951
#8F8F8F	#CB9690	48183.9	4.5	3951
#8F8F8F	#CB9690	48183.5	4.09999999999855	3951
#8F8F8F	#CB9690	48183.1	4.5	3951
#B1B1B1	#D5A7A1	48183.6	5	3952
#B1B1B1	#D5A7A1	48184	5.40000000000146	3952
#B1B1B1	#D5A7A1	48184.4	5	3952
#B1B1B1	#D5A7A1	48184	4.59999999999855	3952
#B1B1B1	#D5A7A1	48183.6	5	3952
#E5E5E5	#E8CDC9	48184.1	5.5	3953
#E5E5E5	#E8CDC9	48184.5	5.90000000000146	3953
#E5E5E5	#E8CDC9	48184.9	5.5	3953
#E5E5E5	#E8CDC9	48184.5	5.09999999999855	3953
#E5E5E5	#E8CDC9	48184.1	5.5	3953
#D3D3D3	#E1C0BB	48184.6	6	3954
#D3D3D3	#E1C0BB	48185	6.40000000000146	3954
#D3D3D3	#E1C0BB	48185.4	6	3954
#D3D3D3	#E1C0BB	48185	5.59999999999855	3954
#D3D3D3	#E1C0BB	48184.6	6	3954
#D8D8D8	#E4C4C0	48185.1	6.5	3955
#D8D8D8	#E4C4C0	48185.5	6.90000000000146	3955
#D8D8D8	#E4C4C0	48185.9	6.5	3955
#D8D8D8	#E4C4C0	48185.5	6.09999999999855	3955
#D8D8D8	#E4C4C0	48185.1	6.5	3955
#CFCFCF	#E2C0BB	48185.6	7	3956
#CFCFCF	#E2C0BB	48186	7.40000000000146	3956
#CFCFCF	#E2C0BB	48186.4	7	3956
#CFCFCF	#E2C0BB	48186	6.59999999999855	3956
#CFCFCF	#E2C0BB	48185.6	7	3956
#C9C9C9	#DDB7B3	48186.1	7.5	3957
#C9C9C9	#DDB7B3	48186.5	7.90000000000146	3957
#C9C9C9	#DDB7B3	48186.9	7.5	3957
#C9C9C9	#DDB7B3	48186.5	7.09999999999855	3957
#C9C9C9	#DDB7B3	48186.1	7.5	3957
#C1C1C1	#D6A9A3	48186.6	8	3958
#C1C1C1	#D6A9A3	48187	8.40000000000146	3958
#C1C1C1	#D6A9A3	48187.4	8	3958
#C1C1C1	#D6A9A3	48187	7.59999999999855	3958
#C1C1C1	#D6A9A3	48186.6	8	3958
#F8F8F8	#F6EBEA	48187.1	8.5	3959
#F8F8F8	#F6EBEA	48187.5	8.90000000000146	3959
#F8F8F8	#F6EBEA	48187.9	8.5	3959
#F8F8F8	#F6EBEA	48187.5	8.09999999999855	3959
#F8F8F8	#F6EBEA	48187.1	8.5	3959
#EFEFEF	#F0DDDB	48187.6	9	3960
#EFEFEF	#F0DDDB	48188	9.40000000000146	3960
#EFEFEF	#F0DDDB	48188.4	9	3960
#EFEFEF	#F0DDDB	48188	8.59999999999855	3960
#EFEFEF	#F0DDDB	48187.6	9	3960
#EBEBEB	#EFDAD8	48188.1	9.5	3961
#EBEBEB	#EFDAD8	48188.5	9.90000000000146	3961
#EBEBEB	#EFDAD8	48188.9	9.5	3961
#EBEBEB	#EFDAD8	48188.5	9.09999999999854	3961
#EBEBEB	#EFDAD8	48188.1	9.5	3961
#CFCFCF	#E8CECA	48188.6	10	3962
#CFCFCF	#E8CECA	48189	10.4000000000015	3962
#CFCFCF	#E8CECA	48189.4	10	3962
#CFCFCF	#E8CECA	48189	9.59999999999854	3962
#CFCFCF	#E8CECA	48188.6	10	3962
#404040	#F0DDDB	48179.6	0	3963
#404040	#F0DDDB	48180	0.400000000001455	3963
#404040	#F0DDDB	48180.4	0	3963
#404040	#F0DDDB	48180	-0.400000000001455	3963
#404040	#F0DDDB	48179.6	0	3963
#828282	#F4E6E4	48180.1	0.5	3964
#828282	#F4E6E4	48180.5	0.900000000001455	3964
#828282	#F4E6E4	48180.9	0.5	3964
#828282	#F4E6E4	48180.5	0.0999999999985448	3964
#828282	#F4E6E4	48180.1	0.5	3964
#4A4A4A	#EFDAD8	48180.6	1	3965
#4A4A4A	#EFDAD8	48181	1.40000000000146	3965
#4A4A4A	#EFDAD8	48181.4	1	3965
#4A4A4A	#EFDAD8	48181	0.599999999998545	3965
#4A4A4A	#EFDAD8	48180.6	1	3965
#3E3E3E	#EAD0CC	48181.1	1.5	3966
#3E3E3E	#EAD0CC	48181.5	1.90000000000146	3966
#3E3E3E	#EAD0CC	48181.9	1.5	3966
#3E3E3E	#EAD0CC	48181.5	1.09999999999854	3966
#3E3E3E	#EAD0CC	48181.1	1.5	3966
#3D3D3D	#DDB7B2	48181.6	2	3967
#3D3D3D	#DDB7B2	48182	2.40000000000146	3967
#3D3D3D	#DDB7B2	48182.4	2	3967
#3D3D3D	#DDB7B2	48182	1.59999999999854	3967
#3D3D3D	#DDB7B2	48181.6	2	3967
#323232	#D5A8A3	48182.1	2.5	3968
#323232	#D5A8A3	48182.5	2.90000000000146	3968
#323232	#D5A8A3	48182.9	2.5	3968
#323232	#D5A8A3	48182.5	2.09999999999854	3968
#323232	#D5A8A3	48182.1	2.5	3968
#545454	#D5A8A3	48182.6	3	3969
#545454	#D5A8A3	48183	3.40000000000146	3969
#545454	#D5A8A3	48183.4	3	3969
#545454	#D5A8A3	48183	2.59999999999855	3969
#545454	#D5A8A3	48182.6	3	3969
#6F6F6F	#D5A8A3	48183.1	3.5	3970
#6F6F6F	#D5A8A3	48183.5	3.90000000000146	3970
#6F6F6F	#D5A8A3	48183.9	3.5	3970
#6F6F6F	#D5A8A3	48183.5	3.09999999999855	3970
#6F6F6F	#D5A8A3	48183.1	3.5	3970
#686868	#CE9A94	48183.6	4	3971
#686868	#CE9A94	48184	4.40000000000146	3971
#686868	#CE9A94	48184.4	4	3971
#686868	#CE9A94	48184	3.59999999999855	3971
#686868	#CE9A94	48183.6	4	3971
#959595	#DEB9B4	48184.1	4.5	3972
#959595	#DEB9B4	48184.5	4.90000000000146	3972
#959595	#DEB9B4	48184.9	4.5	3972
#959595	#DEB9B4	48184.5	4.09999999999855	3972
#959595	#DEB9B4	48184.1	4.5	3972
#D1D1D1	#EAD0CC	48184.6	5	3973
#D1D1D1	#EAD0CC	48185	5.40000000000146	3973
#D1D1D1	#EAD0CC	48185.4	5	3973
#D1D1D1	#EAD0CC	48185	4.59999999999855	3973
#D1D1D1	#EAD0CC	48184.6	5	3973
#C6C6C6	#E5C7C4	48185.1	5.5	3974
#C6C6C6	#E5C7C4	48185.5	5.90000000000146	3974
#C6C6C6	#E5C7C4	48185.9	5.5	3974
#C6C6C6	#E5C7C4	48185.5	5.09999999999855	3974
#C6C6C6	#E5C7C4	48185.1	5.5	3974
#ABABAB	#DFBBB6	48185.6	6	3975
#ABABAB	#DFBBB6	48186	6.40000000000146	3975
#ABABAB	#DFBBB6	48186.4	6	3975
#ABABAB	#DFBBB6	48186	5.59999999999855	3975
#ABABAB	#DFBBB6	48185.6	6	3975
#999999	#D9B0AB	48186.1	6.5	3976
#999999	#D9B0AB	48186.5	6.90000000000146	3976
#999999	#D9B0AB	48186.9	6.5	3976
#999999	#D9B0AB	48186.5	6.09999999999855	3976
#999999	#D9B0AB	48186.1	6.5	3976
#959595	#D8AEA9	48186.6	7	3977
#959595	#D8AEA9	48187	7.40000000000146	3977
#959595	#D8AEA9	48187.4	7	3977
#959595	#D8AEA9	48187	6.59999999999855	3977
#959595	#D8AEA9	48186.6	7	3977
#B1B1B1	#E1BFBB	48187.1	7.5	3978
#B1B1B1	#E1BFBB	48187.5	7.90000000000146	3978
#B1B1B1	#E1BFBB	48187.9	7.5	3978
#B1B1B1	#E1BFBB	48187.5	7.09999999999855	3978
#B1B1B1	#E1BFBB	48187.1	7.5	3978
#D2D2D2	#E6C8C4	48187.6	8	3979
#D2D2D2	#E6C8C4	48188	8.40000000000146	3979
#D2D2D2	#E6C8C4	48188.4	8	3979
#D2D2D2	#E6C8C4	48188	7.59999999999855	3979
#D2D2D2	#E6C8C4	48187.6	8	3979
#EDEDED	#F3E3E1	48188.1	8.5	3980
#EDEDED	#F3E3E1	48188.5	8.90000000000146	3980
#EDEDED	#F3E3E1	48188.9	8.5	3980
#EDEDED	#F3E3E1	48188.5	8.09999999999855	3980
#EDEDED	#F3E3E1	48188.1	8.5	3980
#E7E7E7	#F1DFDC	48188.6	9	3981
#E7E7E7	#F1DFDC	48189	9.40000000000146	3981
#E7E7E7	#F1DFDC	48189.4	9	3981
#E7E7E7	#F1DFDC	48189	8.59999999999855	3981
#E7E7E7	#F1DFDC	48188.6	9	3981
#C5C5C5	#ECD5D2	48189.1	9.5	3982
#C5C5C5	#ECD5D2	48189.5	9.90000000000146	3982
#C5C5C5	#ECD5D2	48189.9	9.5	3982
#C5C5C5	#ECD5D2	48189.5	9.09999999999854	3982
#C5C5C5	#ECD5D2	48189.1	9.5	3982
#404040	#F0DDDB	48180.6	0	3983
#404040	#F0DDDB	48181	0.400000000001455	3983
#404040	#F0DDDB	48181.4	0	3983
#404040	#F0DDDB	48181	-0.400000000001455	3983
#404040	#F0DDDB	48180.6	0	3983
#8D8D8D	#F5E9E7	48181.1	0.5	3984
#8D8D8D	#F5E9E7	48181.5	0.900000000001455	3984
#8D8D8D	#F5E9E7	48181.9	0.5	3984
#8D8D8D	#F5E9E7	48181.5	0.0999999999985448	3984
#8D8D8D	#F5E9E7	48181.1	0.5	3984
#9E9E9E	#F5E8E6	48181.6	1	3985
#9E9E9E	#F5E8E6	48182	1.40000000000146	3985
#9E9E9E	#F5E8E6	48182.4	1	3985
#9E9E9E	#F5E8E6	48182	0.599999999998545	3985
#9E9E9E	#F5E8E6	48181.6	1	3985
#5E5E5E	#EAD1CD	48182.1	1.5	3986
#5E5E5E	#EAD1CD	48182.5	1.90000000000146	3986
#5E5E5E	#EAD1CD	48182.9	1.5	3986
#5E5E5E	#EAD1CD	48182.5	1.09999999999854	3986
#5E5E5E	#EAD1CD	48182.1	1.5	3986
#525252	#E3C3BF	48182.6	2	3987
#525252	#E3C3BF	48183	2.40000000000146	3987
#525252	#E3C3BF	48183.4	2	3987
#525252	#E3C3BF	48183	1.59999999999854	3987
#525252	#E3C3BF	48182.6	2	3987
#787878	#E6C9C6	48183.1	2.5	3988
#787878	#E6C9C6	48183.5	2.90000000000146	3988
#787878	#E6C9C6	48183.9	2.5	3988
#787878	#E6C9C6	48183.5	2.09999999999854	3988
#787878	#E6C9C6	48183.1	2.5	3988
#7B7B7B	#E1BFBB	48183.6	3	3989
#7B7B7B	#E1BFBB	48184	3.40000000000146	3989
#7B7B7B	#E1BFBB	48184.4	3	3989
#7B7B7B	#E1BFBB	48184	2.59999999999855	3989
#7B7B7B	#E1BFBB	48183.6	3	3989
#575757	#D9B0AB	48184.1	3.5	3990
#575757	#D9B0AB	48184.5	3.90000000000146	3990
#575757	#D9B0AB	48184.9	3.5	3990
#575757	#D9B0AB	48184.5	3.09999999999855	3990
#575757	#D9B0AB	48184.1	3.5	3990
#949494	#E5C6C2	48184.6	4	3991
#949494	#E5C6C2	48185	4.40000000000146	3991
#949494	#E5C6C2	48185.4	4	3991
#949494	#E5C6C2	48185	3.59999999999855	3991
#949494	#E5C6C2	48184.6	4	3991
#C0C0C0	#EAD0CD	48185.1	4.5	3992
#C0C0C0	#EAD0CD	48185.5	4.90000000000146	3992
#C0C0C0	#EAD0CD	48185.9	4.5	3992
#C0C0C0	#EAD0CD	48185.5	4.09999999999855	3992
#C0C0C0	#EAD0CD	48185.1	4.5	3992
#B7B7B7	#E8CDC9	48185.6	5	3993
#B7B7B7	#E8CDC9	48186	5.40000000000146	3993
#B7B7B7	#E8CDC9	48186.4	5	3993
#B7B7B7	#E8CDC9	48186	4.59999999999855	3993
#B7B7B7	#E8CDC9	48185.6	5	3993
#A9A9A9	#E6C8C4	48186.1	5.5	3994
#A9A9A9	#E6C8C4	48186.5	5.90000000000146	3994
#A9A9A9	#E6C8C4	48186.9	5.5	3994
#A9A9A9	#E6C8C4	48186.5	5.09999999999855	3994
#A9A9A9	#E6C8C4	48186.1	5.5	3994
#A6A6A6	#E4C5C1	48186.6	6	3995
#A6A6A6	#E4C5C1	48187	6.40000000000146	3995
#A6A6A6	#E4C5C1	48187.4	6	3995
#A6A6A6	#E4C5C1	48187	5.59999999999855	3995
#A6A6A6	#E4C5C1	48186.6	6	3995
#AAAAAA	#E8CCC8	48187.1	6.5	3996
#AAAAAA	#E8CCC8	48187.5	6.90000000000146	3996
#AAAAAA	#E8CCC8	48187.9	6.5	3996
#AAAAAA	#E8CCC8	48187.5	6.09999999999855	3996
#AAAAAA	#E8CCC8	48187.1	6.5	3996
#C4C4C4	#EDD6D3	48187.6	7	3997
#C4C4C4	#EDD6D3	48188	7.40000000000146	3997
#C4C4C4	#EDD6D3	48188.4	7	3997
#C4C4C4	#EDD6D3	48188	6.59999999999855	3997
#C4C4C4	#EDD6D3	48187.6	7	3997
#EDEDED	#F5E8E6	48188.1	7.5	3998
#EDEDED	#F5E8E6	48188.5	7.90000000000146	3998
#EDEDED	#F5E8E6	48188.9	7.5	3998
#EDEDED	#F5E8E6	48188.5	7.09999999999855	3998
#EDEDED	#F5E8E6	48188.1	7.5	3998
#F3F3F3	#F8EFEE	48188.6	8	3999
#F3F3F3	#F8EFEE	48189	8.40000000000146	3999
#F3F3F3	#F8EFEE	48189.4	8	3999
#F3F3F3	#F8EFEE	48189	7.59999999999855	3999
#F3F3F3	#F8EFEE	48188.6	8	3999
#EBEBEB	#F6EAE8	48189.1	8.5	4000
#EBEBEB	#F6EAE8	48189.5	8.90000000000146	4000
#EBEBEB	#F6EAE8	48189.9	8.5	4000
#EBEBEB	#F6EAE8	48189.5	8.09999999999855	4000
#EBEBEB	#F6EAE8	48189.1	8.5	4000
#F0F0F0	#F9F1F0	48189.6	9	4001
#F0F0F0	#F9F1F0	48190	9.40000000000146	4001
#F0F0F0	#F9F1F0	48190.4	9	4001
#F0F0F0	#F9F1F0	48190	8.59999999999855	4001
#F0F0F0	#F9F1F0	48189.6	9	4001
#6D6D6D	#F3E4E2	48181.6	0	4002
#6D6D6D	#F3E4E2	48182	0.400000000001455	4002
#6D6D6D	#F3E4E2	48182.4	0	4002
#6D6D6D	#F3E4E2	48182	-0.400000000001455	4002
#6D6D6D	#F3E4E2	48181.6	0	4002
#999999	#F5E9E7	48182.1	0.5	4003
#999999	#F5E9E7	48182.5	0.900000000001455	4003
#999999	#F5E9E7	48182.9	0.5	4003
#999999	#F5E9E7	48182.5	0.0999999999985448	4003
#999999	#F5E9E7	48182.1	0.5	4003
#333333	#E6C8C4	48182.6	1	4004
#333333	#E6C8C4	48183	1.40000000000146	4004
#333333	#E6C8C4	48183.4	1	4004
#333333	#E6C8C4	48183	0.599999999998545	4004
#333333	#E6C8C4	48182.6	1	4004
#292929	#E0BDB9	48183.1	1.5	4005
#292929	#E0BDB9	48183.5	1.90000000000146	4005
#292929	#E0BDB9	48183.9	1.5	4005
#292929	#E0BDB9	48183.5	1.09999999999854	4005
#292929	#E0BDB9	48183.1	1.5	4005
#555555	#E2C0BB	48183.6	2	4006
#555555	#E2C0BB	48184	2.40000000000146	4006
#555555	#E2C0BB	48184.4	2	4006
#555555	#E2C0BB	48184	1.59999999999854	4006
#555555	#E2C0BB	48183.6	2	4006
#474747	#D9B0AA	48184.1	2.5	4007
#474747	#D9B0AA	48184.5	2.90000000000146	4007
#474747	#D9B0AA	48184.9	2.5	4007
#474747	#D9B0AA	48184.5	2.09999999999854	4007
#474747	#D9B0AA	48184.1	2.5	4007
#333333	#D3A59F	48184.6	3	4008
#333333	#D3A59F	48185	3.40000000000146	4008
#333333	#D3A59F	48185.4	3	4008
#333333	#D3A59F	48185	2.59999999999855	4008
#333333	#D3A59F	48184.6	3	4008
#6B6B6B	#DEB8B3	48185.1	3.5	4009
#6B6B6B	#DEB8B3	48185.5	3.90000000000146	4009
#6B6B6B	#DEB8B3	48185.9	3.5	4009
